point_id,point_name,subbranch,lat,lon,韵,声组,汉字,读音,note
ZR01,真如,太湖片-苏沪嘉小片,,,模,L,赂,,
ZR01,真如,太湖片-苏沪嘉小片,,,模,L,露,u,
ZR01,真如,太湖片-苏沪嘉小片,,,模,L,鹭,,
ZR01,真如,太湖片-苏沪嘉小片,,,模,TS,租,u,
ZR01,真如,太湖片-苏沪嘉小片,,,模,TS,祖,u,
ZR01,真如,太湖片-苏沪嘉小片,,,模,TS,组,u,
ZR01,真如,太湖片-苏沪嘉小片,,,模,TS,做,,
ZR01,真如,太湖片-苏沪嘉小片,,,模,TS,粗,u,
ZR01,真如,太湖片-苏沪嘉小片,,,模,TS,醋,u,
ZR01,真如,太湖片-苏沪嘉小片,,,模,TS,措,u,
ZR01,真如,太湖片-苏沪嘉小片,,,模,TS,错,o,
ZR01,真如,太湖片-苏沪嘉小片,,,模,TS,苏,u,
ZR01,真如,太湖片-苏沪嘉小片,,,模,TS,酥,u,
ZR01,真如,太湖片-苏沪嘉小片,,,模,TS,素,u,
ZR01,真如,太湖片-苏沪嘉小片,,,模,TS,诉,u,
ZR01,真如,太湖片-苏沪嘉小片,,,模,TS,塑,,
ZR01,真如,太湖片-苏沪嘉小片,,,模,TS,嗉,,
ZR01,真如,太湖片-苏沪嘉小片,,,模,K,姑,u,
ZR01,真如,太湖片-苏沪嘉小片,,,模,K,孤,u,
ZR01,真如,太湖片-苏沪嘉小片,,,模,K,箍,,
ZR01,真如,太湖片-苏沪嘉小片,,,模,K,辜,,
ZR01,真如,太湖片-苏沪嘉小片,,,模,K,菇,,
ZR01,真如,太湖片-苏沪嘉小片,,,模,K,鸪,,
ZR01,真如,太湖片-苏沪嘉小片,,,模,K,蛄,,
ZR01,真如,太湖片-苏沪嘉小片,,,模,K,古,u,
ZR01,真如,太湖片-苏沪嘉小片,,,模,K,估,u,
ZR01,真如,太湖片-苏沪嘉小片,,,模,K,盬,,
ZR01,真如,太湖片-苏沪嘉小片,,,模,K,牯,,
ZR01,真如,太湖片-苏沪嘉小片,,,模,K,股,u,
ZR01,真如,太湖片-苏沪嘉小片,,,模,K,鼓,u,
ZR01,真如,太湖片-苏沪嘉小片,,,模,K,蛊,,
